age,education.num,capital.gain,hours.per.week,>50k,workclass_Encoded,occupation_Encoded,race_Encoded,native.country_Encoded,marital.status_Encoded
28,14,0,40,0,2,9,4,38,4
25,14,0,40,0,1,9,4,38,4
44,10,0,40,1,2,3,4,38,2
38,9,0,40,0,2,2,4,26,2
42,14,0,45,0,5,3,4,38,0
28,9,0,40,0,2,2,4,38,2
47,13,0,60,1,2,11,2,38,4
21,10,0,40,0,1,0,4,25,4
35,13,0,45,0,2,3,4,38,4
26,9,0,40,0,2,2,4,38,2
21,10,0,30,0,2,7,4,38,4
67,4,0,40,0,4,4,4,38,2
54,9,0,40,1,2,3,4,38,4
26,14,0,25,0,2,12,4,38,4
51,13,0,50,0,2,9,4,38,0
27,10,0,45,0,2,2,4,38,0
39,10,0,40,0,2,6,4,38,0
32,13,0,48,1,2,3,4,38,0
52,9,0,40,0,2,2,4,38,5
21,10,0,40,0,2,5,2,38,2
27,9,0,38,0,1,10,4,38,4
46,4,0,45,0,2,13,4,38,3
42,11,0,30,0,2,7,4,38,2
79,13,0,20,1,3,11,4,38,2
50,13,0,40,1,0,3,0,38,2
51,14,0,60,0,1,9,4,38,2
66,13,0,5,1,2,11,4,38,2
36,11,0,99,0,4,4,4,38,2
26,12,0,36,0,2,9,4,38,4
28,10,0,50,0,2,11,2,38,4
39,15,0,45,1,4,9,4,38,2
43,10,0,60,0,2,13,4,38,2
20,9,0,40,0,2,7,4,25,4
29,10,0,40,0,2,12,4,38,0
60,10,0,40,0,2,5,4,38,2
34,9,0,40,1,2,11,4,38,2
60,9,0,40,0,2,5,4,38,6
38,7,0,40,0,2,11,4,38,0
29,11,0,40,0,2,6,4,38,2
49,13,0,40,0,2,3,4,38,0
37,3,0,40,0,2,7,4,25,5
43,10,0,38,1,2,11,4,38,2
19,5,0,60,0,2,2,4,38,4
29,10,0,35,0,2,13,4,38,2
40,9,0,15,0,4,2,4,38,2
53,4,0,40,1,2,3,4,38,2
27,13,0,55,0,2,11,4,38,2
29,12,0,38,0,2,2,4,38,0
25,3,0,40,0,2,6,3,25,2
38,9,0,55,0,2,11,4,38,2
48,13,0,50,1,3,3,4,38,2
18,10,0,12,0,2,7,4,38,4
37,9,0,40,1,2,0,4,38,2
48,13,0,20,0,2,7,4,38,6
50,10,0,32,0,2,7,4,38,4
24,10,0,30,0,2,0,4,38,4
34,10,0,40,1,2,12,2,38,2
19,10,0,40,0,2,11,4,38,4
39,9,0,40,0,2,6,4,38,4
40,10,0,40,0,2,7,4,38,0
30,9,0,40,0,2,0,4,38,4
27,9,0,40,0,2,0,4,38,4
46,10,0,40,1,2,0,4,38,2
24,13,0,50,0,1,9,4,38,4
18,8,0,20,0,2,7,4,38,4
50,16,0,60,1,4,9,4,38,2
42,7,0,40,0,2,6,4,38,2
42,5,0,40,0,2,13,4,38,2
57,10,0,16,0,2,12,4,38,6
27,13,0,40,1,2,12,1,18,2
31,6,0,40,0,2,6,4,38,2
34,14,0,40,0,1,9,4,38,5
55,9,0,40,0,4,7,4,38,0
56,7,0,40,0,2,6,4,38,2
35,10,0,40,0,5,4,4,38,4
28,14,0,50,0,2,9,4,38,4
38,13,0,40,0,2,3,4,38,0
30,9,0,60,0,3,5,4,38,2
18,10,0,20,0,2,7,4,38,4
35,11,0,40,1,2,12,4,38,2
53,9,0,40,0,2,7,4,38,0
46,15,0,40,0,2,9,4,38,0
45,10,0,40,0,2,0,4,38,2
35,6,0,60,0,2,7,1,18,2
41,9,0,40,0,2,0,4,38,4
60,9,0,70,1,4,11,4,38,2
19,9,0,40,0,2,6,4,38,4
28,9,0,70,0,2,13,4,38,0
29,9,0,32,0,2,7,4,38,4
35,10,0,40,0,4,2,4,38,4
18,9,0,35,0,2,0,4,38,4
53,9,0,40,0,2,2,4,38,4
26,14,0,20,0,2,6,4,1,2
55,10,0,40,1,2,12,4,38,2
45,10,0,40,1,1,3,4,38,2
28,9,0,40,0,2,6,4,38,4
32,13,0,40,1,2,3,4,38,2
27,9,0,40,0,2,5,4,38,4
35,9,0,40,0,2,2,4,38,0
36,9,0,37,0,2,5,4,38,0
23,13,0,20,0,2,11,4,38,4
22,8,0,40,0,2,13,4,38,4
65,13,0,40,1,3,3,4,38,2
25,9,0,40,0,2,11,4,3,4
31,10,0,40,0,2,11,4,38,2
50,13,0,40,1,5,3,4,38,2
49,10,0,50,1,5,9,4,38,2
43,13,0,40,0,2,3,4,38,0
23,10,0,40,0,0,0,4,38,2
23,10,0,40,0,2,11,2,38,0
63,6,0,40,0,2,2,4,38,2
33,9,0,40,0,2,4,4,38,4
51,13,0,50,0,3,4,4,38,0
31,9,0,45,0,2,2,4,38,0
31,10,0,36,0,2,0,2,22,4
47,11,0,40,1,2,11,4,38,2
54,10,0,40,1,5,10,4,38,2
23,10,0,40,0,2,11,4,38,4
34,9,0,40,1,2,3,4,38,2
46,7,0,35,1,2,7,2,38,2
34,12,0,50,1,2,11,4,38,0
31,9,0,50,0,2,7,4,38,4
41,9,0,40,0,2,12,4,28,2
27,11,0,30,0,4,9,4,38,4
23,10,0,40,0,2,2,4,38,4
59,12,0,40,0,0,0,4,38,2
35,9,0,40,0,4,13,0,38,2
59,9,0,45,0,2,7,4,4,2
47,11,0,40,1,2,2,4,38,2
51,9,0,44,0,4,11,4,38,0
42,13,0,45,0,2,0,4,38,0
29,10,0,40,0,0,0,4,38,3
23,9,0,45,0,2,2,4,27,4
43,9,0,60,0,4,2,4,38,2
46,10,0,40,0,2,3,4,38,2
30,10,0,40,0,2,0,4,38,5
23,10,0,20,0,2,12,4,38,4
29,14,0,35,0,5,9,4,38,4
33,9,0,45,0,2,3,4,38,0
46,10,0,45,0,1,0,4,38,0
35,10,0,40,0,2,0,2,38,3
25,9,0,37,0,2,3,4,38,5
35,13,0,40,0,2,11,4,38,2
30,4,0,42,0,2,6,4,38,4
39,10,0,84,1,2,7,1,38,2
37,10,0,55,0,2,2,4,38,2
22,9,0,42,0,2,6,4,38,4
25,9,0,60,0,2,13,4,38,2
50,9,0,40,0,2,11,2,38,2
33,11,0,45,0,2,9,4,38,5
59,3,0,40,0,3,4,4,21,2
24,9,0,40,0,2,0,4,38,4
41,13,0,55,0,2,11,4,38,2
60,13,0,60,0,2,3,4,38,0
19,9,0,30,0,2,6,4,38,4
23,10,0,40,0,2,2,4,38,4
24,13,0,40,0,2,9,4,38,4
32,9,0,50,1,2,2,4,38,2
27,13,0,45,1,2,11,4,38,2
43,11,0,55,0,2,0,4,38,4
54,11,0,40,0,2,3,4,38,6
22,9,0,45,0,2,4,4,38,2
29,9,0,50,0,2,2,4,38,4
22,8,0,50,0,2,4,0,38,4
37,13,0,50,1,2,11,4,38,2
38,16,0,50,1,4,9,4,38,2
34,10,0,40,0,2,5,4,38,2
45,10,0,84,1,2,6,4,38,2
28,2,0,40,0,2,8,4,25,4
68,16,0,40,0,2,9,4,4,0
36,9,0,40,0,2,6,1,24,2
20,5,0,30,0,2,7,4,25,4
24,10,0,45,0,2,2,4,38,4
38,10,0,40,0,2,3,4,38,0
32,13,0,40,0,2,3,4,38,4
28,13,0,50,0,2,7,4,38,4
32,15,0,40,1,2,9,4,38,2
58,9,0,40,0,2,6,4,38,2
38,10,0,50,0,2,11,4,38,4
43,9,0,40,0,2,0,4,38,4
28,8,0,40,0,2,4,4,38,0
23,13,0,20,0,2,9,1,38,4
41,10,0,40,0,2,2,2,38,2
27,13,0,40,0,2,9,4,38,2
54,4,0,30,0,2,7,4,38,6
28,9,0,25,0,1,13,4,38,5
36,9,0,30,0,2,2,4,38,0
60,10,0,40,0,4,3,4,38,2
34,14,0,38,0,5,3,4,38,2
27,10,0,42,1,2,11,4,38,2
60,6,0,40,0,2,11,4,38,2
39,11,0,40,0,2,2,4,38,2
59,8,0,35,0,2,13,2,38,0
34,16,0,32,1,4,9,4,1,2
36,11,0,40,0,2,3,4,38,2
54,10,0,40,1,2,11,4,38,2
48,11,0,40,1,2,12,4,38,2
19,4,0,33,0,2,7,4,38,4
40,15,0,40,1,2,9,4,38,2
25,9,0,45,0,2,5,4,38,4
39,12,0,40,0,2,0,4,38,5
34,10,0,40,0,4,2,4,38,2
30,9,0,30,0,2,7,4,38,5
43,9,0,24,0,2,7,2,38,4
35,13,0,40,1,2,9,1,29,2
59,9,0,65,1,4,4,4,38,2
33,9,0,40,0,4,2,4,38,2
22,10,0,50,0,2,5,4,38,4
48,9,0,45,0,2,2,4,38,2
54,9,0,40,0,2,0,4,38,6
49,10,0,38,0,2,0,4,38,0
37,13,0,40,0,2,12,4,38,4
45,9,0,40,0,2,6,2,38,2
51,10,0,40,0,3,11,4,38,5
46,10,0,40,0,2,2,4,38,2
31,13,0,40,1,4,3,4,38,2
39,10,0,50,1,2,0,2,38,2
26,13,0,40,1,2,0,4,38,4
31,14,0,6,0,2,9,1,34,2
39,9,0,40,1,2,6,4,38,2
26,7,0,30,0,2,7,4,25,4
25,13,0,35,0,2,12,4,38,2
49,9,0,40,0,2,11,4,38,0
53,13,0,45,0,2,9,4,25,4
52,1,0,40,0,2,6,4,7,2
52,9,0,55,0,2,13,4,38,2
50,9,0,40,0,2,0,2,38,0
76,4,0,30,0,2,10,4,38,6
19,9,0,15,0,2,0,4,38,4
25,9,0,40,0,2,13,4,38,2
45,9,0,40,0,2,0,4,38,0
34,12,0,35,0,2,0,4,38,0
20,10,0,16,0,2,7,4,38,4
27,10,0,40,0,2,12,4,38,2
43,9,0,60,0,2,7,4,26,2
23,9,0,40,0,2,0,4,38,4
37,10,0,40,0,0,0,2,38,0
31,13,0,40,0,2,3,4,38,2
33,10,0,4,0,5,2,4,38,2
28,12,0,20,0,2,11,4,38,4
35,10,0,40,0,2,0,4,38,0
41,12,0,75,1,2,12,4,38,2
17,7,0,12,0,2,7,4,38,4
41,13,0,40,1,1,9,2,38,2
44,11,0,45,0,2,11,4,38,0
47,4,0,40,0,2,2,4,25,2
24,9,0,40,0,2,5,2,38,4
38,11,0,40,0,4,7,4,38,0
34,10,0,52,0,2,3,2,22,2
62,9,0,35,0,1,7,2,38,0
27,9,0,38,0,1,0,4,38,2
59,10,0,40,1,2,0,4,38,2
35,14,0,40,0,2,3,4,38,2
38,9,0,32,0,2,7,2,38,5
28,10,0,50,0,2,7,4,38,4
28,9,0,38,0,2,0,4,38,4
59,5,0,40,0,5,13,4,38,2
42,10,0,40,0,2,0,4,38,5
54,14,0,32,1,1,9,4,38,4
39,9,0,45,0,2,9,4,38,2
41,13,0,40,0,2,4,4,38,2
43,13,0,40,0,2,0,4,10,0
32,13,0,50,1,3,7,1,19,2
58,9,0,40,0,2,0,4,38,0
43,9,0,40,0,2,2,4,38,0
31,9,0,40,0,2,6,4,38,0
51,14,0,70,1,1,9,4,38,2
54,13,0,36,0,2,7,2,38,4
20,10,0,70,0,2,6,4,38,4
35,10,0,40,1,2,11,4,38,2
22,9,0,36,0,2,7,4,38,4
42,9,0,40,0,2,3,4,38,2
44,14,0,40,1,5,0,4,38,2
28,9,0,70,1,4,4,4,38,2
74,10,0,35,1,3,3,4,38,2
34,9,0,40,0,2,3,2,38,2
50,9,0,52,0,5,9,4,38,2
50,11,0,40,0,2,3,4,38,6
43,9,0,40,0,2,5,4,38,2
29,9,0,40,0,4,2,4,38,2
61,9,0,50,1,2,3,4,38,2
21,10,0,40,0,2,0,1,39,4
47,16,0,40,1,2,9,4,19,2
33,9,0,40,0,2,2,4,38,2
22,9,0,37,0,2,11,2,38,4
38,10,0,40,0,2,0,2,38,0
45,10,0,40,0,2,2,4,38,2
42,9,0,45,1,2,6,4,38,2
35,10,0,45,0,2,2,4,10,4
21,9,0,40,0,2,0,4,38,4
49,11,0,44,0,5,0,2,38,0
50,13,0,40,0,2,9,3,38,5
36,16,0,36,1,5,9,4,38,2
20,9,0,20,0,2,0,4,38,4
49,9,0,40,0,2,9,2,38,5
40,13,0,60,1,5,9,4,38,2
22,10,0,40,0,2,0,4,38,0
67,7,0,20,0,2,0,4,38,6
21,10,0,40,0,2,0,3,38,4
60,9,0,50,0,4,4,0,38,2
17,7,0,12,0,2,7,4,38,4
49,13,0,45,1,5,3,4,38,2
38,10,0,40,0,2,2,4,38,0
38,9,0,40,0,2,2,4,38,2
35,12,0,99,1,2,3,4,38,2
40,10,0,40,0,2,11,4,38,4
40,9,0,60,1,2,13,4,38,2
46,9,0,40,0,5,0,4,38,0
25,10,0,22,0,2,0,4,38,3
24,12,0,48,0,2,5,4,38,4
62,9,0,48,0,2,6,4,38,2
54,1,0,40,0,2,2,1,2,2
23,13,0,40,0,2,0,4,38,2
60,9,0,40,0,2,0,4,38,2
18,9,0,8,0,3,4,4,38,4
41,10,0,40,0,1,0,2,38,2
45,14,0,40,0,1,9,4,38,4
62,11,0,40,0,5,3,2,38,6
28,13,0,40,0,2,12,2,38,3
36,10,0,60,1,3,3,4,40,2
31,9,0,40,0,2,11,4,38,4
33,9,0,50,0,4,2,4,38,5
62,15,0,16,0,4,9,4,38,2
27,4,0,40,0,2,7,4,38,2
42,11,0,40,1,0,0,2,38,0
55,5,0,37,0,2,5,2,38,4
41,9,0,50,0,2,11,4,38,4
45,10,0,40,1,2,0,4,38,2
67,9,0,65,0,4,4,4,38,6
25,11,0,45,0,2,2,4,38,2
22,13,0,40,0,2,3,4,38,4
19,10,0,20,0,2,7,4,38,4
26,13,0,45,0,2,3,4,38,4
61,9,0,50,0,2,2,4,38,2
43,9,0,40,0,2,0,4,38,0
53,9,0,20,0,2,8,4,38,0
53,10,0,45,0,0,0,4,38,0
42,8,0,10,0,3,2,4,38,0
36,9,0,40,1,2,0,4,38,2
55,13,0,99,0,4,3,4,38,2
17,7,0,16,0,2,11,4,38,4
55,15,0,35,0,4,9,4,38,0
36,9,0,40,0,2,3,4,38,2
40,14,0,40,1,1,9,4,38,2
54,6,0,10,0,4,7,2,38,0
45,13,0,45,0,4,9,4,38,0
48,10,0,40,1,2,12,4,38,2
40,15,0,60,1,1,3,4,38,4
31,13,0,50,0,2,9,4,38,2
26,13,0,40,0,2,0,1,35,4
19,9,0,25,0,2,0,3,32,4
31,12,0,40,0,0,2,4,38,2
34,9,0,30,0,2,9,4,38,4
55,14,0,55,1,1,3,4,38,2
38,10,0,40,0,2,2,4,38,2
21,9,0,20,0,2,5,4,25,4
27,4,0,40,0,2,2,4,38,2
35,9,0,40,0,2,7,2,38,5
20,10,0,20,0,2,0,3,38,4
24,11,0,38,0,4,7,4,38,4
18,7,0,4,0,0,6,4,38,4
28,10,0,40,0,1,0,4,38,3
36,9,0,40,0,2,13,4,38,0
19,10,0,15,0,2,7,4,38,4
59,6,0,36,0,4,3,4,38,2
33,9,0,46,0,2,13,4,38,2
28,4,0,40,0,2,5,4,25,5
41,10,0,55,0,2,0,4,38,0
30,7,0,45,0,2,2,4,38,2
59,9,0,40,0,2,2,4,38,2
42,13,0,60,0,2,11,4,38,2
29,6,0,40,0,2,0,4,25,3
60,10,0,50,1,2,6,4,38,3
41,4,0,60,0,2,3,4,38,2
32,10,0,30,0,2,11,4,38,0
20,9,0,30,0,2,11,4,38,4
49,14,0,40,1,2,11,4,38,2
36,13,0,40,0,1,9,4,38,4
33,10,0,45,0,5,0,4,38,0
25,10,0,34,0,2,7,1,38,4
40,12,0,40,0,1,10,4,38,2
48,9,0,44,0,2,13,4,38,2
51,10,0,50,0,2,5,4,38,2
22,12,0,20,0,2,5,2,22,4
34,10,0,50,0,2,9,2,38,2
22,6,0,40,0,2,11,4,38,2
56,9,0,40,0,2,7,4,38,0
36,13,0,40,0,2,7,4,38,4
18,10,0,20,0,2,11,4,38,4
26,9,0,50,0,4,2,4,38,4
48,9,0,50,0,2,3,4,38,2
35,9,0,40,0,4,3,4,38,2
29,9,0,40,0,2,5,4,38,4
47,9,0,40,1,2,2,4,38,2
21,11,0,12,0,2,0,4,38,2
28,10,0,50,0,2,11,4,38,4
53,10,0,40,1,2,13,4,38,2
65,9,0,40,0,0,0,4,38,0
26,10,0,40,0,2,0,4,38,3
26,9,0,50,0,2,2,4,38,2
70,9,0,20,0,2,9,4,38,2
55,10,0,40,0,2,6,4,38,0
27,13,0,35,0,0,13,4,38,4
31,10,0,40,1,2,3,4,4,2
24,7,0,40,0,2,2,4,38,2
22,4,0,40,0,2,7,4,25,4
26,9,0,40,0,2,2,2,38,4
23,6,0,40,0,2,2,4,38,4
41,9,0,60,0,4,4,4,38,2
52,14,0,40,0,2,11,4,38,2
41,9,0,40,0,4,4,4,38,2
59,6,0,40,0,4,4,4,38,2
65,13,0,40,1,2,3,4,38,2
24,13,0,40,0,1,9,1,38,4
31,10,0,45,0,2,5,4,38,2
84,9,0,16,0,2,9,4,38,6
51,10,0,40,0,2,2,4,38,2
24,13,0,50,0,1,9,4,38,4
30,9,0,45,0,2,6,4,38,2
22,6,0,40,0,2,7,4,25,4
30,14,0,40,0,2,9,4,20,4
47,10,0,40,0,2,3,4,38,0
19,9,0,35,0,2,11,4,38,4
43,10,0,36,0,4,0,4,38,0
30,13,0,50,0,2,3,4,38,4
46,14,0,45,0,2,3,4,38,0
49,13,0,60,0,1,9,4,38,2
37,3,0,40,0,2,6,4,25,4
42,14,0,40,0,2,3,4,38,4
46,12,0,40,0,2,0,4,38,4
23,10,0,20,0,2,7,4,38,4
26,13,0,58,1,2,2,4,38,2
64,14,0,8,0,2,9,4,38,4
20,9,0,40,0,2,0,4,10,4
31,9,0,40,0,2,13,4,38,0
44,10,0,40,0,2,6,4,38,0
23,13,0,40,0,2,3,4,38,4
31,14,0,90,1,1,9,4,38,2
35,7,0,36,0,4,2,4,38,2
30,10,0,35,0,4,2,4,38,0
35,9,0,20,0,2,2,4,38,0
40,9,0,38,0,2,0,4,38,3
18,7,0,20,0,2,7,4,38,4
63,9,0,40,0,2,0,2,38,2
20,9,0,40,0,5,13,4,38,4
50,14,0,60,1,1,3,4,38,2
49,14,0,45,0,2,11,4,38,2
53,6,0,40,0,4,4,4,38,2
34,9,0,40,0,2,0,4,38,5
54,9,0,56,1,2,13,4,38,0
40,10,0,40,1,2,0,4,38,2
22,13,0,40,0,2,11,4,38,4
28,6,0,35,0,2,4,4,25,4
24,9,0,40,0,2,2,4,7,4
37,2,0,48,0,2,7,4,7,4
62,9,0,16,0,2,11,4,38,2
51,11,0,40,0,2,9,1,38,6
31,9,0,8,0,2,0,4,38,4
42,10,0,90,1,3,3,4,38,0
42,9,0,35,0,2,7,2,38,2
54,12,0,40,0,2,2,4,4,2
23,13,0,60,0,2,3,4,38,4
28,9,0,46,0,2,7,4,38,4
42,7,0,40,0,2,2,4,38,0
30,9,0,40,0,2,3,2,38,4
33,9,0,40,0,0,2,4,38,2
33,9,0,40,0,2,12,4,38,0
27,7,0,40,0,2,5,4,38,2
62,3,0,40,0,2,4,1,29,2
17,6,0,30,0,2,11,4,38,4
58,10,0,55,1,2,0,2,38,0
34,13,0,42,1,2,9,4,38,2
20,9,0,35,0,2,5,4,38,4
64,10,0,40,1,0,0,4,38,2
41,9,0,40,1,2,0,4,38,2
40,4,0,40,0,2,2,4,7,2
53,14,0,38,1,1,0,4,38,2
44,16,0,45,0,2,9,4,38,4
37,3,0,40,0,2,0,4,25,4
46,13,0,60,1,2,12,4,38,2
17,5,0,20,0,2,6,4,38,4
35,9,0,40,0,2,2,4,38,0
36,12,0,40,0,1,0,4,38,5
49,9,0,40,1,5,5,4,38,2
48,15,0,25,0,2,9,4,38,0
26,13,0,40,0,2,11,4,38,4
26,12,0,8,0,2,0,4,38,4
35,9,0,40,0,5,2,4,38,2
29,5,0,40,0,2,6,4,38,4
36,10,0,40,0,1,0,2,38,5
25,13,0,40,0,2,9,4,38,2
18,6,0,25,0,1,7,4,38,4
21,10,0,20,0,2,11,2,38,4
22,9,0,40,0,2,7,2,38,2
52,9,0,45,1,2,2,4,7,2
36,10,0,40,0,4,7,4,38,2
42,10,0,50,1,2,11,4,38,2
37,11,0,54,0,2,11,4,38,2
39,12,0,40,0,2,2,4,38,4
32,13,0,40,0,2,9,4,38,4
53,9,0,40,0,2,3,4,38,2
30,7,0,40,0,2,2,4,38,2
51,10,0,40,1,2,12,4,38,2
62,11,0,40,0,1,0,2,38,0
38,3,0,40,0,2,6,4,25,2
23,13,0,40,0,2,12,4,38,4
37,10,0,40,0,0,0,4,38,4
41,10,0,40,0,2,6,4,38,2
47,13,0,40,1,4,11,4,38,2
25,10,0,40,1,2,3,2,38,2
35,12,0,50,0,2,7,4,38,0
30,9,0,40,0,2,7,4,32,4
36,11,0,50,1,2,3,4,38,2
42,13,0,60,0,2,13,4,38,3
51,9,0,40,0,2,13,2,38,2
34,9,0,40,0,2,0,4,38,0
44,9,0,60,0,3,2,4,31,0
27,13,0,41,0,2,6,4,38,4
39,9,0,40,0,2,5,2,38,5
31,13,0,50,0,2,11,2,38,4
23,7,0,35,0,2,2,4,38,4
66,13,0,99,0,2,9,4,38,2
26,9,0,40,0,2,6,4,38,4
52,9,0,40,1,2,5,4,38,2
53,7,0,30,0,3,3,4,38,6
48,13,0,40,0,4,3,1,23,2
37,12,0,50,0,3,3,4,38,5
17,7,0,5,0,2,7,4,38,4
50,11,0,40,1,2,2,4,38,2
39,10,0,40,0,2,2,2,38,0
28,13,0,40,0,0,12,2,38,4
38,12,0,40,0,2,2,4,38,0
28,13,0,40,0,1,9,4,38,0
40,5,0,45,0,2,13,4,38,4
20,10,0,40,0,2,6,4,38,4
32,13,0,40,1,5,10,4,38,2
23,13,0,40,0,5,0,4,38,4
41,9,0,40,0,2,2,1,35,2
36,9,0,50,0,2,11,4,38,2
34,6,0,40,0,2,2,4,38,2
34,9,0,44,0,2,2,4,38,0
36,15,0,80,1,3,9,4,38,2
67,9,0,40,0,0,7,4,38,6
45,16,0,45,1,2,9,4,38,0
22,6,0,35,0,2,7,4,38,5
25,13,0,43,0,2,3,4,38,2
61,10,0,40,0,2,7,4,38,0
31,10,0,40,0,1,0,2,38,4
47,9,0,38,0,3,9,4,10,2
31,2,0,45,0,2,9,4,38,2
17,5,0,32,0,2,11,3,25,4
38,10,0,50,1,3,11,4,38,2
42,10,0,40,0,2,3,0,38,6
78,3,0,36,0,2,13,1,38,2
54,11,0,40,1,2,3,4,38,2
26,13,0,50,0,1,0,1,38,4
30,9,0,35,1,2,9,4,38,2
46,13,0,40,1,2,2,4,38,2
26,13,0,45,0,2,9,2,38,4
30,9,0,35,0,2,11,4,38,4
25,10,0,40,0,2,12,4,38,4
32,13,0,40,0,3,11,4,38,2
25,9,0,38,0,1,2,4,38,2
51,7,0,40,0,2,6,4,38,2
24,13,0,40,0,5,9,4,38,4
22,10,0,40,0,2,12,4,38,4
28,9,0,40,0,2,3,4,38,4
29,7,0,20,0,1,7,2,38,0
26,13,0,40,0,2,7,4,38,4
41,13,0,40,1,0,3,4,38,4
19,10,0,35,0,2,11,4,38,4
51,15,0,50,1,2,9,4,38,2
27,3,0,40,0,2,4,4,25,2
33,13,0,40,1,2,9,2,38,2
19,9,0,8,0,2,11,4,38,4
41,13,0,45,1,2,9,4,38,2
29,14,0,40,1,0,9,4,38,2
28,9,0,40,0,2,0,2,38,2
25,10,0,40,0,2,3,4,38,4
21,9,0,36,0,0,0,4,38,4
48,7,0,31,0,2,7,4,38,0
46,15,0,60,1,3,9,4,38,2
35,10,0,50,0,2,11,4,38,2
35,13,0,40,1,0,3,4,38,2
50,6,0,40,0,2,2,4,38,2
45,10,0,40,0,2,3,4,38,2
62,13,0,40,0,1,9,4,38,2
33,9,0,40,0,1,2,4,38,0
22,10,0,30,0,2,5,4,38,4
50,9,0,48,1,2,2,4,38,2
25,7,0,40,0,2,3,4,38,0
44,10,0,40,0,2,7,4,38,0
26,9,0,40,1,2,13,4,38,2
31,14,0,50,1,5,3,4,38,0
56,9,0,15,0,2,11,4,38,2
49,4,0,40,0,4,11,4,38,2
49,8,0,40,1,2,2,4,38,2
46,9,0,43,0,2,0,4,38,6
33,10,0,40,0,2,2,2,38,4
25,13,0,30,0,2,9,4,38,4
40,12,0,40,1,2,3,4,38,0
32,14,0,10,0,5,9,4,38,4
44,13,0,55,0,2,13,4,38,2
48,9,0,30,0,2,0,4,38,0
17,6,0,12,0,2,11,4,38,4
22,9,0,40,0,1,5,2,38,4
17,7,0,17,0,2,5,4,38,4
49,15,0,60,1,3,9,4,38,2
26,9,0,50,0,2,7,4,38,2
19,10,0,10,0,5,9,4,38,4
17,8,0,16,0,2,7,4,38,4
38,9,0,40,0,2,7,4,38,2
34,11,0,40,0,1,10,1,38,0
48,9,0,42,1,2,2,4,38,2
63,14,0,50,1,2,9,4,38,2
19,9,0,40,0,2,6,4,38,4
51,9,0,43,0,2,9,4,38,0
54,10,0,40,1,2,9,4,38,2
42,4,0,40,0,2,2,3,38,2
37,13,0,50,1,5,3,4,38,2
51,10,0,40,0,4,2,4,38,2
23,11,0,40,0,2,0,4,38,4
27,13,0,40,0,5,9,2,38,4
37,11,0,42,1,2,6,4,38,2
29,9,0,45,0,2,6,4,38,2
22,13,0,20,0,2,0,4,38,4
60,11,0,37,0,5,7,2,38,6
35,7,0,20,0,2,7,4,38,5
45,11,0,40,0,2,0,4,38,0
30,9,0,40,1,2,6,1,39,2
43,10,0,70,1,3,3,4,38,2
32,14,0,38,0,5,0,4,38,4
35,9,0,42,0,2,2,4,38,2
32,11,0,40,0,2,7,2,38,0
61,11,0,40,1,2,2,1,38,2
42,13,0,60,1,3,11,4,38,2
21,10,0,35,0,2,11,4,38,4
21,10,0,20,0,2,11,4,38,4
26,13,0,40,0,2,3,4,38,4
36,9,0,60,1,5,3,4,38,2
24,13,0,40,0,2,11,4,38,2
47,13,0,57,1,2,3,4,38,2
51,12,0,30,0,2,12,4,38,0
67,10,0,25,0,2,11,4,26,6
49,9,0,25,0,2,4,4,38,2
61,4,0,40,0,2,6,4,38,0
36,9,0,35,0,2,2,2,38,2
19,10,0,40,0,2,12,1,39,4
29,10,0,35,0,4,2,4,38,2
21,10,0,40,0,2,11,4,38,4
22,9,0,40,0,2,11,4,38,5
33,13,0,65,1,2,3,4,38,2
36,13,0,50,0,2,11,1,2,4
37,13,0,46,0,2,13,4,38,4
35,12,0,40,0,2,0,4,38,1
17,6,0,30,0,2,8,4,38,4
37,9,0,60,1,2,2,4,38,2
28,10,0,40,1,2,2,4,38,2
42,10,0,40,0,2,6,4,38,0
26,10,0,65,0,2,4,4,38,4
45,7,0,50,0,1,7,2,38,2
32,13,0,44,1,2,2,4,38,2
63,10,0,43,0,2,0,4,38,6
22,10,0,20,0,2,9,1,34,4
36,10,0,55,1,2,3,4,38,2
45,9,0,40,0,5,3,4,38,2
34,15,0,55,1,4,9,4,38,2
27,13,0,60,0,5,9,4,38,4
47,9,0,56,1,4,4,4,38,2
46,4,0,52,0,2,7,4,38,4
28,10,0,40,0,2,6,4,38,4
45,9,0,40,0,2,5,4,38,4
26,13,0,40,0,2,0,1,36,4
32,6,0,45,0,4,3,4,38,2
30,8,0,40,0,1,0,4,38,2
59,6,0,40,0,2,13,4,32,2
58,16,0,43,1,5,3,4,38,4
45,10,0,30,0,2,5,4,38,0
76,10,0,40,0,4,13,4,38,6
38,9,0,40,0,2,0,4,38,0
32,14,0,40,0,2,11,2,38,4
38,9,0,50,0,4,4,4,38,0
30,12,0,36,0,2,9,2,38,4
53,11,0,40,1,3,3,4,11,2
27,13,0,50,0,5,9,4,38,4
44,12,0,30,0,1,4,4,38,2
35,14,0,50,1,2,3,1,38,2
36,2,0,40,0,2,7,3,7,4
51,10,0,10,1,2,3,4,38,2
42,9,0,40,0,1,13,4,38,2
45,9,0,40,0,2,5,4,38,2
36,4,0,40,0,2,6,4,38,2
57,9,0,40,1,0,2,2,38,2
27,9,0,45,0,2,12,4,38,0
29,13,0,55,0,2,11,4,38,2
38,13,0,30,0,4,2,0,38,4
